movieId,userId,name,rating,timestamp
1,457,Teresa Graham,1.5,1471386200
1,475,Blake Lowery,4.5,1446908358
1,480,Tiffany Phillips,5.0,1272669366
1,481,Kenneth Snyder MD,4.0,1437000892
1,470,Parker Beck,3.5,1234088628
1,471,Martin Gibson,3.5,1239658613
1,472,John Herrera,5.0,939004597
1,417,Catherine Gonzalez,3.5,1112585993
1,412,Crystal Martinez,4.0,993088074
1,410,Zachary Carey,5.0,1434057935
1,409,Keith Howell,5.0,828212413
1,408,Peter Oconnor,2.0,933035002
1,406,Jack King,3.5,1447951646
1,407,Gloria Nelson,4.0,962646314
1,403,Mrs. Lisa Schultz,4.0,850779492
1,402,Kenneth Daniels,2.0,1443393600
1,401,Duane Smith,5.0,977459322
1,396,Jared Harrison,5.0,834998311
1,390,Travis Garcia,4.0,867073566
1,447,David Keller,3.0,832492847
1,448,Leah Dixon,3.0,1444761397
1,452,Larry Boyd,3.5,1133735252
1,440,Katelyn Morgan,4.0,835337057
1,442,Kim Sutton,4.0,1227920032
1,434,Heather Brooks,4.0,886372746
1,437,Alison Patterson,4.0,831693610
1,432,Karen Tran,5.0,1271227588
1,433,Tanya Mason,4.5,1417930541
1,430,Suzanne Avila,4.0,1172908978
1,428,Mrs. Deanna Garcia PhD,5.0,1304131910
1,431,Manuel Elliott,4.5,1165547529
1,425,Gina Estrada,4.5,1112383737
1,426,Michael Thomas,3.0,1312723226
1,418,Joseph Harris,3.5,1132180691
1,421,Morgan Moore,2.0,835170129
1,422,Joseph Williams,5.0,980859727
1,419,Julie Hurley,4.5,1110049948
1,383,Carrie Clark,5.0,852806429
1,382,Adam Williams,3.5,1371772711
1,379,Thomas Johnson,3.5,1378180411
1,380,Thomas Swanson,4.0,1048092869
1,306,Melissa Carr,3.0,956083012
1,311,Marissa Choi,3.0,898007830
1,313,Deborah Hardy,4.0,1105354580
1,312,Troy Mitchell,5.0,959933200
1,318,James Patterson,1.0,862902604
1,314,Shawn Williams,2.0,1437338091
1,268,Lori Hernandez,5.0,1314894068
1,272,Tyler Henderson,4.0,1453587590
1,273,David Martinez,4.5,1466945564
1,275,Paula Sanders,5.0,1350254117
1,282,James Pena,4.0,1111493773
1,283,William Russell,3.0,1114997963
1,284,Angela Watson,3.0,853878868
1,285,Ronald Kirk,4.0,965091874
1,287,Donald Guerrero,5.0,1469161081
1,292,George Chung,4.0,1140049726
1,293,Cassandra Rose,4.0,1064615574
1,294,Julie Nunez,4.0,1047071649
1,241,Steven Morris,3.0,847339737
1,242,Lori Cooper,5.0,956682763
1,240,Briana Lara,4.5,1098943177
1,247,Eileen Newton,4.0,953361586
1,261,Blake Bennett,1.5,1101665532
1,252,John Thomas,3.0,869101312
1,253,Amber Pennington,4.5,1215831130
1,262,Ashley Smith,2.5,1433898798
1,213,Diana Bentley,3.0,1462637445
1,215,Laurie Williams,3.0,860559708
1,219,Christopher Perry,5.0,974475264
1,220,Christina Winters,2.0,970498319
1,232,Kevin Salazar,3.0,955088635
1,224,Nicole Durham,4.0,828213150
1,237,Melissa Baker,3.0,1102009632
1,193,Jamie Evans,4.0,971216031
1,184,Sean Morris,5.0,833524830
1,185,Louis Arnold,5.0,1003523268
1,179,James Nelson,5.0,1436669947
1,178,Michelle Cooper,4.0,1437425800
1,187,Ryan Keith,4.0,1228072644
1,205,Amanda Allison,4.5,1442148577
1,212,Aaron Jackson,3.0,1218405007
1,201,Tyler Wolf,5.0,1110421816
1,200,David Malone,3.0,1437932719
1,153,Hannah Garcia,5.0,1046739645
1,152,Kendra Harris,3.5,1335947960
1,157,Lisa Miller,3.5,1291598726
1,154,John Miller,4.0,850917310
1,142,Crystal Strong,4.0,997731606
1,146,Michael Gibbs,5.0,1256071139
1,149,John Swanson,3.0,1436919660
1,150,Benjamin Ward,3.0,1114306148
1,168,Kristina Foster,5.0,848866772
1,169,Jason Murphy,4.0,1234228717
1,173,Joseph Robinson,4.0,875357598
1,175,Pamela Yates,4.0,1052837092
1,176,Nicholas Burke,2.0,1340720798
1,177,Seth Garrison,5.0,907515679
1,163,Tanya Gutierrez,3.0,1390767736
1,164,Ruth Patterson,3.5,1179531301
1,165,Jerry Robinson,2.5,1111482682
1,121,Erika Sanchez,4.0,833058442
1,122,Ryan Smith,3.0,832773057
1,120,Kevin Lee,2.5,1167422234
1,119,Billy Johnson,2.0,913048158
1,112,Jon Small,5.0,852720865
1,106,Kelli Carney,4.0,1215818369
1,136,Nicholas Dean,4.5,1405977265
1,138,Brandi Hernandez,2.0,1440379001
1,134,Linda Mccoy,3.5,1361244876
1,130,Cheryl Sanders,3.0,1138997743
1,126,Victoria Schmitt,5.0,833286470
1,128,Jessica Leblanc,5.0,1049690031
1,124,Taylor Moreno,4.5,1147862310
1,125,Thomas Avila,4.0,1269736592
1,93,Laura Hernandez,4.0,1304992014
1,92,Tiffany Patterson,5.0,848526251
1,94,Anita Matthews,4.0,1291779829
1,87,Cody Schmidt,3.0,858623186
1,91,Michael Johnson,5.0,1448798200
1,89,Kelly Marquez,5.0,1257620018
1,90,Johnny Malone,4.0,875517174
1,84,Daniel Lester,3.5,1429910800
1,86,Luke Myers,3.0,848161799
1,79,Hannah Armstrong,2.0,1182994648
1,99,David Dominguez,4.0,938586006
1,363,Michael Branch,5.0,942344684
1,361,Carolyn Velasquez,3.0,864050973
1,328,Angela Mcintosh,4.0,1147996106
1,329,Brittany Fox,5.0,867072004
1,333,Tiffany Archer,4.0,1441197471
1,334,Amanda Weber,5.0,1447031887
1,336,James Finley,2.0,995826976
1,321,Mikayla Morgan,3.0,939420838
1,324,Manuel Morris,4.0,1451524648
1,345,Michelle Nelson,4.5,1106949170
1,344,Alyssa Keller,4.0,853736711
1,343,Diana Weaver,5.0,881166397
1,353,Melanie Mcfarland,3.5,1112268707
1,350,Samuel Nguyen,4.0,1005938887
1,354,Jeffrey Lin,5.0,846062607
1,355,Carrie Parker,3.0,1130104529
1,357,Daniel Harrington,5.0,832768614
1,358,Cody Johnson,5.0,957480017
1,7,Kyle Bailey,3.0,851866703
1,15,Angela Garcia,2.0,997938310
1,13,Nicholas Bolton,5.0,1331380058
1,9,Tracey Irwin,4.0,938629179
1,20,Nicole Ramsey,3.5,1238729767
1,23,Julia Compton,3.0,1148729853
1,19,Misty Williams,3.0,855190091
1,26,Theodore Barnett,5.0,1360087980
1,30,Aaron Castro,4.0,944943070
1,56,Dr. Angela Johnson,4.0,1467004817
1,55,Daniel Martin,3.0,855926941
1,47,Randall Bray,5.0,832228931
1,48,Gabriel Davila,4.0,1318796720
1,43,Russell Price,4.0,974768260
1,44,Shelley Booth,4.0,858707138
1,37,Kevin Hill,4.0,981308121
1,73,Angela Robertson,5.0,1303464840
1,72,Michael Simmons,3.5,1461778737
1,70,Sarah Jimenez,5.0,853954235
1,69,Traci Wiggins,5.0,1366831110
1,68,Jordan Brown,4.0,1194741818
1,67,Maria Washington,3.0,854711770
1,63,Seth Robertson,5.0,1079098216
1,77,Amy Fischer,4.0,1163005363
1,75,Kim Williams,3.0,1165607201
1,97,Lacey Madden,1.0,1460342505
1,100,April Martin,4.0,854193977
2,641,Kimberly Smith,4.0,834636796
2,654,Jesse Bradley,3.0,1145389613
2,655,Emily Willis,4.0,1470073353
2,662,Michele Watson,5.0,839022500
2,665,Brittney Stewart,3.0,992836405
2,580,Jennifer Berry,3.5,1165900696
2,590,Daniel Potts,3.0,848677637
2,593,David Smith,3.0,835464130
2,595,Andrea Wilson,2.0,965230397
2,607,David Farmer,3.0,1118247388
2,603,Jackie Bradford,4.0,868355874
2,602,Samantha Matthews DDS,4.0,842360098
2,624,Karen Avila,3.0,1019125424
2,548,Paul Fox,3.0,857406875
2,561,Brooke Wagner MD,3.0,1172766441
2,564,Robert Brooks,4.0,974839862
2,575,Vincent Glass,4.0,1012598088
2,506,Dana Mills,3.0,865395979
2,487,Jordan Wallace,4.0,832836515
2,500,Christian Carter,1.5,1228946281
2,496,Nicolas Bailey,4.0,834060098
2,531,Frederick Williamson,4.0,1243510104
2,537,George Smith,3.0,879521681
2,534,Sandy Jones,4.0,973376511
2,535,Joseph Berry,3.0,838631374
2,517,Arthur Martinez,5.0,846450065
2,518,Anthony Cook,4.0,945362514
2,525,William Weber,2.0,1024929394
2,522,Diana Robles,2.5,1391353926
2,468,Rita Owens,2.0,1296195941
2,466,James Ford,3.0,944978286
2,473,Kayla Acosta,5.0,1425643774
2,479,Amber Thompson,4.0,1409093666
2,480,Tiffany Phillips,5.0,1272669458
2,471,Martin Gibson,3.0,1239744723
2,396,Jared Harrison,3.0,834998422
2,389,Cynthia Freeman,4.0,829491840
2,447,David Keller,3.0,832493108
2,440,Katelyn Morgan,4.0,835337237
2,442,Kim Sutton,4.0,1227969149
2,428,Mrs. Deanna Garcia PhD,3.0,1304136764
2,426,Michael Thomas,3.0,1310374386
2,418,Joseph Harris,2.0,1132178551
2,382,Adam Williams,3.0,1371780062
2,369,Katie Collins,3.0,847465664
2,298,Erica Sullivan,5.0,1447369122
2,306,Melissa Carr,4.0,939716745
2,313,Deborah Hardy,3.0,1101033291
2,312,Troy Mitchell,2.0,959935514
2,268,Lori Hernandez,3.5,1314894727
2,279,Robert Davis,3.0,838231842
2,285,Ronald Kirk,3.0,965089266
2,287,Donald Guerrero,5.0,1469162190
2,288,Rachel Kennedy,4.0,845862466
2,292,George Chung,3.5,1140051284
2,241,Steven Morris,3.0,847339662
2,253,Amber Pennington,4.0,1215831526
2,262,Ashley Smith,2.0,1434331477
2,213,Diana Bentley,3.0,1462637790
2,218,Amy Shelton,2.5,1163106626
2,324,Manuel Morris,4.0,1451524483
2,346,Ronald Jimenez,2.0,1044652107
2,338,Michelle Wolf,3.0,841656624
2,353,Melanie Mcfarland,2.0,1114172641
2,355,Carrie Parker,3.0,1130105802
2,15,Angela Garcia,2.0,1134521380
2,19,Misty Williams,3.0,855194773
2,32,Angela Carr,4.0,834828285
2,30,Aaron Castro,2.0,945277634
2,49,Michael Williamson,5.0,978040739
2,47,Randall Bray,5.0,832229657
2,48,Gabriel Davila,3.5,1322169967
2,41,Rhonda Simon MD,3.5,1093888283
2,73,Angela Robertson,2.5,1255595527
2,72,Michael Simmons,2.5,1461784724
2,69,Traci Wiggins,3.5,1366831701
2,68,Jordan Brown,3.0,1249809905
2,61,Michael Arnold,3.5,1216051639
2,78,Jonathan Obrien,3.5,1274051069
2,99,David Dominguez,2.0,950999958
2,79,Hannah Armstrong,2.5,1182994926
2,80,Edwin Romero,2.0,844860022
2,85,Emma James,5.0,837511784
2,88,Scott Freeman,3.5,1239773232
2,92,Tiffany Patterson,3.0,848525932
2,124,Taylor Moreno,3.0,1147861200
2,128,Jessica Leblanc,4.0,1049685256
2,126,Victoria Schmitt,3.0,833286607
2,134,Linda Mccoy,4.5,1361245855
2,113,Veronica Hall,5.0,844884330
2,115,Amanda Palmer,5.0,1107034391
2,119,Billy Johnson,3.0,913051445
2,165,Jerry Robinson,3.0,1111981462
2,161,Emily Smith,4.0,837629692
2,177,Seth Garrison,5.0,907380055
2,176,Nicholas Burke,3.0,1341047637
2,150,Benjamin Ward,3.0,1114306834
2,157,Lisa Miller,2.5,1291654669
2,151,Aaron Nelson,4.0,847296918
2,200,David Malone,3.5,1457721108
2,212,Aaron Jackson,3.0,1218404003
2,187,Ryan Keith,3.0,1237164142
2,182,Edwin Rodriguez,5.0,845744191
2,185,Louis Arnold,4.0,1003523847
2,188,Craig Smith,4.0,841064145
2,192,Katherine Melendez,4.0,843634025
2,224,Nicole Durham,4.0,828213150
3,640,Deborah Skinner,4.0,860950973
3,641,Kimberly Smith,3.0,833955544
3,646,Joshua Elliott,5.0,953451056
3,650,Jeremiah Bell,3.0,844883753
3,665,Brittney Stewart,3.0,993347429
3,607,David Farmer,3.5,1118247469
3,605,Susan Campbell,2.0,980194114
3,603,Jackie Bradford,2.0,868355076
3,624,Karen Avila,3.0,1019128536
3,616,Daniel Mcbride,3.0,860572960
3,614,James Giles,2.0,1003253691
3,361,Carolyn Velasquez,4.0,864051071
3,329,Brittany Fox,3.0,867072039
3,358,Cody Johnson,1.0,957479796
3,5,Oscar Harmon,4.0,1163374957
3,19,Misty Williams,3.0,855194718
3,25,Jennifer Cohen,3.0,859625254
3,44,Shelley Booth,5.0,858707194
3,70,Sarah Jimenez,5.0,853954323
3,75,Kim Williams,3.0,1143047700
3,100,April Martin,4.0,854194024
3,85,Emma James,2.0,837512420
3,128,Jessica Leblanc,2.0,1049682634
3,110,Steven Wong,4.0,840101142
3,112,Jon Small,5.0,852720897
3,115,Amanda Palmer,5.0,1107034474
3,165,Jerry Robinson,2.5,1111981538
3,162,Christopher Thomas,2.0,852791965
3,154,John Miller,4.0,850917346
3,182,Edwin Rodriguez,4.0,845745032
3,233,Michael Brandt,3.0,854481667
3,217,Jennifer Garcia,4.5,1108160863
3,256,Roy Johnson,3.0,851862274
3,239,Nicholas Moore,4.0,991861185
3,285,Ronald Kirk,3.0,965092752
3,284,Angela Watson,3.0,853878917
3,275,Paula Sanders,4.0,1326919897
3,425,Gina Estrada,0.5,1112383600
3,430,Suzanne Avila,1.5,1111488810
3,442,Kim Sutton,4.5,1227969381
3,452,Larry Boyd,1.0,976423199
3,390,Travis Garcia,5.0,867072842
3,416,Marisa Wallace,4.0,841447146
3,457,Teresa Graham,1.5,1471385241
3,468,Rita Owens,2.5,1296196738
3,459,Shari Bentley,4.0,859210733
3,534,Sandy Jones,2.0,973374764
3,543,Melissa Aguirre,5.0,866931510
3,496,Nicolas Bailey,3.0,843218375
3,505,Derrick Collier,3.0,1340413945
3,484,Alexis Steele MD,4.0,851345272
3,514,Joseph Barrera,1.0,853892868
3,516,Tamara Freeman,3.0,844687536
3,507,James Francis,2.0,862091271
3,509,Crystal Spencer,2.0,946276711
3,574,Michelle Robinson,3.5,1232815004
3,564,Robert Brooks,3.0,974838162
3,548,Paul Fox,4.0,857405447
3,559,Jessica Meyer,3.0,883675744
4,644,Jonathan Bowen,1.0,944934385
4,650,Jeremiah Bell,1.0,844883753
4,649,Elizabeth Garrison,3.0,834425135
4,518,Anthony Cook,1.0,945365209
4,461,Thomas Foster,1.5,1090908852
4,460,Kelly Long,3.5,1072837815
4,391,Katie Logan,2.0,891534197
4,239,Nicholas Moore,3.0,991862027
4,182,Edwin Rodriguez,3.0,845745077
4,168,Kristina Foster,3.0,848879299
4,113,Veronica Hall,3.0,844884590
4,128,Jessica Leblanc,3.0,1049682515
4,19,Misty Williams,3.0,855192868
5,640,Deborah Skinner,3.0,860950972
5,641,Kimberly Smith,4.0,834636108
5,650,Jeremiah Bell,3.0,844883711
5,654,Jesse Bradley,4.0,1145392131
5,665,Brittney Stewart,3.0,993347605
5,590,Daniel Potts,3.0,848677907
5,624,Karen Avila,3.0,1019128415
5,329,Brittany Fox,3.0,867072039
5,345,Michelle Nelson,2.0,1109278713
5,344,Alyssa Keller,2.0,850723898
5,358,Cody Johnson,2.0,957795334
5,15,Angela Garcia,4.5,1093070098
5,18,Katie Brown,3.0,856006982
5,55,Daniel Martin,3.0,855926988
5,44,Shelley Booth,3.0,858707194
5,70,Sarah Jimenez,5.0,853954323
5,69,Traci Wiggins,5.0,1366831985
5,98,Tammy Martinez,3.0,1459405466
5,85,Emma James,3.0,837512493
5,127,Jason Pierce,4.0,842323102
5,134,Linda Mccoy,1.0,1361244162
5,110,Steven Wong,4.0,840100796
5,111,Steven Rich,3.0,1097430540
5,113,Veronica Hall,5.0,844884467
5,162,Christopher Thomas,4.0,852791965
5,150,Benjamin Ward,2.5,1114308628
5,140,Walter Riddle,4.5,1398068239
5,154,John Miller,3.0,850917346
5,196,Amber Carson,4.0,959224062
5,212,Aaron Jackson,2.5,1218955060
5,182,Edwin Rodriguez,4.0,845744805
5,235,Vincent Brown,4.5,1113184535
5,223,Stephanie Porter,4.0,856532203
5,256,Roy Johnson,3.0,851862273
5,239,Nicholas Moore,3.0,991862159
5,241,Steven Morris,2.0,847340005
5,294,Julie Nunez,3.5,1062619499
5,292,George Chung,4.0,1140153456
5,284,Angela Watson,4.0,853878917
5,318,James Patterson,3.0,862902663
5,313,Deborah Hardy,3.5,1105355064
5,306,Melissa Carr,2.0,956082033
5,382,Adam Williams,3.0,1371829454
5,381,Justin Garcia,4.0,1018646002
5,431,Manuel Elliott,4.5,1140455425
5,452,Larry Boyd,3.0,976422557
5,389,Cynthia Freeman,4.0,829491839
5,457,Teresa Graham,1.0,1471385747
5,518,Anthony Cook,3.0,945364959
5,514,Joseph Barrera,1.0,853892868
5,516,Tamara Freeman,3.0,844687485
5,564,Robert Brooks,3.0,974837992
5,562,John Nelson,3.5,1167429218
5,548,Paul Fox,3.0,857405447
5,543,Melissa Aguirre,3.0,866931510
5,621,Dawn Wood,4.5,1116476167
6,627,Guy Davis,4.0,1201381361
6,633,Pamela Anthony,3.0,848518408
6,641,Kimberly Smith,4.0,851304369
6,647,Elizabeth Franklin,4.0,947292853
6,648,Matthew Levy,4.0,1204413633
6,659,Monica Branch,3.0,836216031
6,664,Donald Munoz,4.0,1393890301
6,667,Erika Walsh,4.0,847271481
6,666,Laura Garcia,5.0,838921278
6,577,Robert Bush,4.0,1111475446
6,580,Jennifer Berry,3.5,1156473327
6,596,Miguel Marshall,4.0,1138659551
6,590,Daniel Potts,4.0,848677809
6,588,Kelsey Jenkins,4.0,842298338
6,608,Felicia Green,5.0,939362594
6,603,Jackie Bradford,4.0,868355017
6,616,Daniel Mcbride,3.0,860572959
6,615,Sierra Chandler,3.5,1463685875
6,544,Zachary Bowers,4.5,1442495715
6,547,Darlene Garcia,2.5,1149462857
6,548,Paul Fox,3.0,857405447
6,562,John Nelson,4.0,1167428869
6,564,Robert Brooks,1.0,974838752
6,574,Michelle Robinson,5.0,1232810973
6,509,Crystal Spencer,3.0,939471667
6,516,Tamara Freeman,4.0,844687340
6,490,Cynthia Sparks,5.0,851786277
6,502,Mr. Steven Hernandez,3.0,861302161
6,496,Nicolas Bailey,5.0,843218321
6,534,Sandy Jones,5.0,973375745
6,525,William Weber,4.0,1024929782
6,461,Thomas Foster,4.0,1091067217
6,459,Shari Bentley,4.0,859210733
6,468,Rita Owens,3.5,1296195765
6,457,Teresa Graham,3.0,1471386884
6,472,John Herrera,3.0,994737953
6,413,Jerry Vaughn,5.0,850890598
6,404,David Washington,4.0,1026927798
6,388,Mr. John Johns,5.0,946520615
6,447,David Keller,3.0,832493230
6,452,Larry Boyd,4.0,976423753
6,434,Heather Brooks,4.0,886373053
6,433,Tanya Mason,5.0,1417930660
6,430,Suzanne Avila,4.0,1111489263
6,383,Carrie Clark,3.0,852809757
6,385,Elizabeth Cantu,5.0,836679569
6,380,Thomas Swanson,4.0,952358438
6,298,Erica Sullivan,3.5,1446576656
6,295,Madison Oconnor,4.5,1100132745
6,311,Marissa Choi,4.0,1080681367
6,312,Troy Mitchell,5.0,959931608
6,318,James Patterson,3.0,862902663
6,268,Lori Hernandez,2.5,1314894615
6,284,Angela Watson,5.0,853878917
6,288,Rachel Kennedy,3.0,845862667
6,242,Lori Cooper,4.0,956684268
6,256,Roy Johnson,3.0,851862273
6,367,Christina Miles,2.0,1128631216
6,329,Brittany Fox,5.0,867072039
6,345,Michelle Nelson,2.5,1106949297
6,340,Timothy Carlson,4.0,1410374053
6,343,Diana Weaver,5.0,881166915
6,355,Carrie Parker,4.0,1130105736
6,358,Cody Johnson,3.0,957481884
6,15,Angela Garcia,4.0,1040205753
6,23,Julia Compton,3.5,1148730128
6,17,Dylan Robinson,4.5,1127469542
6,18,Katie Brown,4.0,856006982
6,19,Misty Williams,3.0,855190128
6,30,Aaron Castro,4.0,945276746
6,24,Joseph Chambers,5.0,849321588
6,55,Daniel Martin,5.0,855926988
6,44,Shelley Booth,3.0,858707194
6,34,Courtney Salinas,3.0,973747402
6,36,Cody Lopez,3.0,847057147
6,39,James Nunez,4.0,832523607
6,73,Angela Robertson,4.5,1337593559
6,67,Maria Washington,5.0,854711804
6,77,Amy Fischer,3.5,1163252774
6,95,Kevin Sexton,5.0,1016317227
6,100,April Martin,3.0,854194023
6,105,Clinton Spencer,3.0,1085578997
6,83,Jason Thornton,5.0,1156206916
6,80,Edwin Romero,4.0,844860041
6,90,Johnny Malone,4.0,875517954
6,92,Tiffany Patterson,3.0,848526431
6,110,Steven Wong,4.0,840100719
6,112,Jon Small,3.0,852720897
6,113,Veronica Hall,4.0,844884390
6,119,Billy Johnson,5.0,913057893
6,121,Erika Sanchez,4.0,833058704
6,162,Christopher Thomas,3.0,852791965
6,177,Seth Garrison,5.0,907380682
6,173,Joseph Robinson,5.0,875357288
6,152,Kendra Harris,4.0,1335948353
6,201,Tyler Wolf,5.0,1110421617
6,199,Elizabeth Powell,4.5,1398939340
6,195,James Smith,4.0,975417247
6,235,Vincent Brown,4.0,1111625738
6,236,Mrs. Megan Davis,3.0,1109968623
6,223,Stephanie Porter,4.0,856532203
6,224,Nicole Durham,5.0,828213150
6,215,Laurie Williams,3.0,860559733
6,252,John Thomas,3.0,869101354
7,641,Kimberly Smith,4.0,834636169
7,607,David Farmer,3.5,1118247500
7,616,Daniel Mcbride,3.0,860572960
7,543,Melissa Aguirre,5.0,866931538
7,547,Darlene Garcia,2.0,1021098817
7,361,Carolyn Velasquez,3.0,864051197
7,329,Brittany Fox,4.0,867072073
7,358,Cody Johnson,4.0,957479451
7,18,Katie Brown,3.0,856006982
7,19,Misty Williams,3.0,855190128
7,55,Daniel Martin,2.0,855926988
7,70,Sarah Jimenez,3.0,853954323
7,100,April Martin,3.0,854194024
7,79,Hannah Armstrong,0.5,1182995062
7,80,Edwin Romero,4.0,844860107
7,87,Cody Schmidt,3.0,858623219
7,88,Scott Freeman,4.0,1239765126
7,128,Jessica Leblanc,5.0,1049683873
7,110,Steven Wong,4.0,840100994
7,111,Steven Rich,3.5,1097429457
7,162,Christopher Thomas,3.0,852791965
7,154,John Miller,3.0,850917346
7,182,Edwin Rodriguez,5.0,845745009
7,233,Michael Brandt,3.0,854481668
7,236,Mrs. Megan Davis,3.5,1109968699
7,223,Stephanie Porter,3.0,856532203
7,213,Diana Bentley,2.0,1462639898
7,252,John Thomas,4.0,869101615
7,256,Roy Johnson,3.0,851862274
7,247,Eileen Newton,3.0,953361791
7,294,Julie Nunez,5.0,1047072215
7,284,Angela Watson,1.0,853878917
7,283,William Russell,3.5,1114998425
7,312,Troy Mitchell,1.0,959934156
7,311,Marissa Choi,3.0,898007831
7,306,Melissa Carr,2.0,939717948
7,382,Adam Williams,5.0,1371778225
7,452,Larry Boyd,3.0,976422719
7,390,Travis Garcia,3.0,867072884
7,416,Marisa Wallace,4.0,841447107
7,413,Jerry Vaughn,5.0,850890598
7,472,John Herrera,2.0,944321656
7,463,Joel Hicks,4.0,1050499745
7,459,Shari Bentley,3.0,859210733
7,461,Thomas Foster,0.5,1091049760
7,518,Anthony Cook,3.0,945361906
7,537,George Smith,5.0,879520683
7,505,Derrick Collier,3.0,1340413951
7,493,Bryce White,4.0,954685491
7,516,Tamara Freeman,4.0,844687509
7,575,Vincent Glass,4.0,1012593981
7,564,Robert Brooks,3.0,974837728
7,551,Mathew Wilson,4.0,843274557
8,614,James Giles,1.0,1003254119
8,182,Edwin Rodriguez,5.0,845745710
8,113,Veronica Hall,5.0,844885084
8,128,Jessica Leblanc,4.0,1049685242
8,30,Aaron Castro,4.0,968786809
9,640,Deborah Skinner,3.0,860951277
9,507,James Francis,1.0,862091545
9,516,Tamara Freeman,3.0,844687820
9,490,Cynthia Sparks,4.0,851786427
9,518,Anthony Cook,4.0,945369995
9,390,Travis Garcia,3.0,867076328
9,383,Carrie Clark,2.0,852809531
9,318,James Patterson,4.0,862902803
9,247,Eileen Newton,3.0,953272452
9,256,Roy Johnson,3.0,851862371
9,254,George Mcmillan,3.0,845159397
9,182,Edwin Rodriguez,3.0,845746347
9,113,Veronica Hall,4.0,844884734
9,110,Steven Wong,5.0,840101320
9,95,Kevin Sexton,3.0,1016317600
9,70,Sarah Jimenez,3.0,853954486
9,55,Daniel Martin,3.0,855927315
9,19,Misty Williams,3.0,855190232
9,18,Katie Brown,3.0,856007219
9,361,Carolyn Velasquez,3.0,864051357
10,641,Kimberly Smith,3.0,834636305
10,650,Jeremiah Bell,4.0,844883616
10,649,Elizabeth Garrison,5.0,834424744
10,654,Jesse Bradley,4.0,1145391869
10,662,Michele Watson,3.0,839022269
10,666,Laura Garcia,3.0,838920928
10,577,Robert Bush,3.5,1111475285
10,596,Miguel Marshall,3.5,1142088563
10,589,Debra Sharp,4.0,836109734
10,590,Daniel Potts,3.0,848677459
